### 2016-07-18 13:10:55.276604113 +0200 CEST Data Acquisition: all 

### [Ard], localTime(us), sensorTime(us), trackerTime(us), distance(mm), accX(g), accY(g), accZ(g), gyrX(gr/s), gyrY(gr/s), gyrZ(gr/s)

[D], 70864,
[D], 35881389,
[D], 126920267,
[Ard], 128911098, 335120316, 0, 279, -0.987549, 0.046631, -0.057373, 1.251908, 1.587786, 0.282443
[Ard], 128914735, 335159836, 0, 280, -0.983887, 0.042480, -0.048584, 1.312977, 1.328244, 0.328244
[Ard], 128950102, 335199356, 0, 279, -0.984619, 0.047607, -0.050293, 1.389313, 1.343511, 0.335878
[Ard], 128956158, 335238876, 0, 267, -0.984375, 0.043457, -0.043213, 1.305344, 1.435115, 0.236641
[Ard], 129018284, 335278396, 0, 265, -0.979980, 0.046875, -0.050781, 1.366412, 1.496183, 0.427481
[Ard], 129021061, 335317916, 0, 267, -0.980469, 0.041992, -0.056641, 1.435115, 1.519084, 0.389313
[Ard], 129060039, 335357436, 0, 265, -0.980957, 0.048096, -0.059082, 1.122137, 1.335878, 0.160305
[Ard], 129079977, 335396956, 0, 266, -0.986816, 0.044434, -0.048828, 1.045802, 1.519084, 0.366412
[Ard], 129109359, 335436476, 0, 267, -0.973389, 0.037842, -0.059570, 1.282443, 1.618321, 0.351145
[Ard], 129127094, 335475996, 0, 279, -0.984863, 0.043945, -0.057373, 1.274809, 1.458015, 0.290076
[Ard], 129136370, 335515516, 0, 280, -0.980957, 0.043457, -0.058105, 1.290076, 1.580153, 0.267176
[Ard], 129180427, 335555036, 0, 279, -0.986084, 0.043213, -0.056885, 1.335878, 1.519084, 0.244275
[Ard], 129209356, 335594556, 0, 283, -0.983887, 0.038574, -0.054443, 1.236641, 1.343511, 0.236641
[Ard], 129212125, 335634076, 0, 284, -0.979736, 0.041016, -0.049805, 1.251908, 1.305344, 0.229008
[Ard], 129225087, 335673596, 0, 266, -0.982178, 0.039795, -0.053223, 1.259542, 1.595420, 0.129771
[Ard], 129279120, 335713116, 0, 284, -0.977783, 0.040283, -0.053711, 1.229008, 1.519084, 0.236641
[Ard], 129300317, 335752636, 0, 266, -0.984131, 0.041260, -0.054443, 1.274809, 1.534351, 0.267176
[Ard], 129318369, 335792156, 0, 279, -0.980225, 0.039795, -0.043945, 1.213740, 1.412214, 0.229008
[Ard], 129359470, 335831676, 0, 280, -0.982666, 0.040527, -0.061279, 1.236641, 1.633588, 0.366412
[Ard], 129363250, 335871196, 0, 283, -0.979980, 0.043945, -0.055176, 1.297710, 1.503817, 0.290076
[Ard], 129388930, 335910716, 0, 280, -0.983887, 0.041992, -0.047119, 1.297710, 1.603053, 0.251908
[Ard], 129402008, 335950236, 0, 265, -0.976074, 0.040283, -0.053223, 1.305344, 1.641221, 0.129771
[Ard], 129410587, 335989756, 0, 279, -0.980469, 0.039062, -0.055908, 1.145038, 1.503817, 0.137405
[Ard], 129430788, 336029276, 0, 280, -0.980469, 0.041748, -0.055176, 1.190840, 1.511450, 0.335878
[Ard], 129433473, 336068796, 0, 283, -0.979980, 0.044678, -0.045898, 1.351145, 1.564885, 0.251908
[Ard], 129468331, 336108316, 0, 280, -0.983643, 0.039307, -0.050537, 1.358779, 1.526718, 0.190840
[Ard], 129479790, 336147836, 0, 283, -0.981201, 0.045898, -0.047119, 1.351145, 1.702290, 0.229008
[Ard], 129500980, 336187356, 0, 279, -0.982666, 0.038086, -0.063965, 1.167939, 1.503817, 0.190840
[Ard], 129530470, 336226876, 0, 280, -0.973633, 0.041016, -0.057129, 1.381679, 1.450382, 0.335878
[Ard], 129533275, 336266396, 0, 283, -0.978760, 0.042480, -0.055664, 1.244275, 1.580153, 0.282443
[Ard], 129554416, 336305916, 0, 280, -0.983154, 0.044189, -0.062744, 1.290076, 1.427481, 0.251908
[Ard], 129557203, 336345436, 0, 283, -0.983643, 0.043945, -0.056152, 1.221374, 1.587786, 0.221374
[Ard], 129578373, 336384956, 0, 271, -0.978516, 0.039551, -0.052246, 1.259542, 1.564885, 0.114504
[Ard], 129619805, 336424476, 0, 284, -0.979980, 0.040283, -0.058105, 1.137405, 1.412214, 0.251908
[Ard], 129629709, 336463996, 0, 279, -0.978516, 0.047852, -0.055908, 1.267176, 1.480916, 0.274809
[Ard], 129648567, 336503516, 0, 280, -0.982910, 0.044434, -0.058350, 1.213740, 1.526718, 0.099237
[Ard], 129659067, 336543036, 0, 279, -0.984863, 0.041260, -0.053467, 1.251908, 1.450382, 0.351145
